raw,parsing,pose,annotate
./data/MPII_sample1/069297179.jpg,./data/MPII_sample1_parsing/069297179_vis.png,./data/MPII_sample1_pose/069297179_rendered.png,custodial work
./data/MPII_sample1/059315822.jpg,./data/MPII_sample1_parsing/059315822_vis.png,./data/MPII_sample1_pose/059315822_rendered.png,"sitting, playing an instrument at church"
./data/MPII_sample1/062829323.jpg,./data/MPII_sample1_parsing/062829323_vis.png,./data/MPII_sample1_pose/062829323_rendered.png,"non-food shopping, with or without a cart, standing or walking"
./data/MPII_sample1/098117784.jpg,./data/MPII_sample1_parsing/098117784_vis.png,./data/MPII_sample1_pose/098117784_rendered.png,climbing hills
./data/MPII_sample1/097287132.jpg,./data/MPII_sample1_parsing/097287132_vis.png,./data/MPII_sample1_pose/097287132_rendered.png,"badminton, competitive (Taylor Code 450)"
./data/MPII_sample1/094103430.jpg,./data/MPII_sample1_parsing/094103430_vis.png,./data/MPII_sample1_pose/094103430_rendered.png,resistance training
./data/MPII_sample1/093714497.jpg,./data/MPII_sample1_parsing/093714497_vis.png,./data/MPII_sample1_pose/093714497_rendered.png,"painting inside house,wallpapering, scraping paint"
./data/MPII_sample1/050885165.jpg,./data/MPII_sample1_parsing/050885165_vis.png,./data/MPII_sample1_pose/050885165_rendered.png,forestry
./data/MPII_sample1/019587219.jpg,./data/MPII_sample1_parsing/019587219_vis.png,./data/MPII_sample1_pose/019587219_rendered.png,"pilates, general"
./data/MPII_sample1/077132314.jpg,./data/MPII_sample1_parsing/077132314_vis.png,./data/MPII_sample1_pose/077132314_rendered.png,"fishing in stream, in waders (Taylor Code 670)"
./data/MPII_sample1/031886682.jpg,./data/MPII_sample1_parsing/031886682_vis.png,./data/MPII_sample1_pose/031886682_rendered.png,"children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball"
./data/MPII_sample1/021494038.jpg,./data/MPII_sample1_parsing/021494038_vis.png,./data/MPII_sample1_pose/021494038_rendered.png,"horse grooming, feeding, cleaning, harnessing and unharnessing"
./data/MPII_sample1/060435932.jpg,./data/MPII_sample1_parsing/060435932_vis.png,./data/MPII_sample1_pose/060435932_rendered.png,golf
./data/MPII_sample1/091662337.jpg,./data/MPII_sample1_parsing/091662337_vis.png,./data/MPII_sample1_pose/091662337_rendered.png,basketball
./data/MPII_sample1/043501459.jpg,./data/MPII_sample1_parsing/043501459_vis.png,./data/MPII_sample1_pose/043501459_rendered.png,sanding floors with a power sander
./data/MPII_sample1/077549575.jpg,./data/MPII_sample1_parsing/077549575_vis.png,./data/MPII_sample1_pose/077549575_rendered.png,forestry
./data/MPII_sample1/064096553.jpg,./data/MPII_sample1_parsing/064096553_vis.png,./data/MPII_sample1_pose/064096553_rendered.png,rock climbing
./data/MPII_sample1/016514871.jpg,./data/MPII_sample1_parsing/016514871_vis.png,./data/MPII_sample1_pose/016514871_rendered.png,skateboarding
./data/MPII_sample1/077686033.jpg,./data/MPII_sample1_parsing/077686033_vis.png,./data/MPII_sample1_pose/077686033_rendered.png,"painting inside house,wallpapering, scraping paint"
./data/MPII_sample1/009526207.jpg,./data/MPII_sample1_parsing/009526207_vis.png,./data/MPII_sample1_pose/009526207_rendered.png,playing with children
./data/MPII_sample1/035070979.jpg,./data/MPII_sample1_parsing/035070979_vis.png,./data/MPII_sample1_pose/035070979_rendered.png,"video exercise workouts, TV conditioning programs"
./data/MPII_sample1/069924274.jpg,./data/MPII_sample1_parsing/069924274_vis.png,./data/MPII_sample1_pose/069924274_rendered.png,clearing brush
./data/MPII_sample1/088742454.jpg,./data/MPII_sample1_parsing/088742454_vis.png,./data/MPII_sample1_pose/088742454_rendered.png,"moving furniture, household items, carrying boxes"
./data/MPII_sample1/001301021.jpg,./data/MPII_sample1_parsing/001301021_vis.png,./data/MPII_sample1_pose/001301021_rendered.png,"printing, paper industry worker, standing"
./data/MPII_sample1/099153278.jpg,./data/MPII_sample1_parsing/099153278_vis.png,./data/MPII_sample1_pose/099153278_rendered.png,"mowing lawn, walk, hand mower (Taylor Code 570)"
./data/MPII_sample1/003905462.jpg,./data/MPII_sample1_parsing/003905462_vis.png,./data/MPII_sample1_pose/003905462_rendered.png,"sitting, teaching stretching or yoga, or light effort exercise class"
./data/MPII_sample1/039779344.jpg,./data/MPII_sample1_parsing/039779344_vis.png,./data/MPII_sample1_pose/039779344_rendered.png,golf
./data/MPII_sample1/026080843.jpg,./data/MPII_sample1_parsing/026080843_vis.png,./data/MPII_sample1_pose/026080843_rendered.png,"garbage collector, walking, dumping bins into truck"
./data/MPII_sample1/032456428.jpg,./data/MPII_sample1_parsing/032456428_vis.png,./data/MPII_sample1_pose/032456428_rendered.png,"painting, outside home (Taylor Code 650)"
./data/MPII_sample1/023833721.jpg,./data/MPII_sample1_parsing/023833721_vis.png,./data/MPII_sample1_pose/023833721_rendered.png,"pilates, general"
./data/MPII_sample1/029481724.jpg,./data/MPII_sample1_parsing/029481724_vis.png,./data/MPII_sample1_pose/029481724_rendered.png,"ethnic or cultural dancing (e.g., Greek, Middle Eastern, hula, salsa, merengue, bamba y plena, flame"
./data/MPII_sample1/064442317.jpg,./data/MPII_sample1_parsing/064442317_vis.png,./data/MPII_sample1_pose/064442317_rendered.png,"fishing in stream, in waders (Taylor Code 670)"
./data/MPII_sample1/072969963.jpg,./data/MPII_sample1_parsing/072969963_vis.png,./data/MPII_sample1_pose/072969963_rendered.png,"laughing, sitting"
./data/MPII_sample1/077183604.jpg,./data/MPII_sample1_parsing/077183604_vis.png,./data/MPII_sample1_pose/077183604_rendered.png,roofing
./data/MPII_sample1/086362300.jpg,./data/MPII_sample1_parsing/086362300_vis.png,./data/MPII_sample1_pose/086362300_rendered.png,handball
./data/MPII_sample1/023287915.jpg,./data/MPII_sample1_parsing/023287915_vis.png,./data/MPII_sample1_pose/023287915_rendered.png,"ethnic or cultural dancing (e.g., Greek, Middle Eastern, hula, salsa, merengue, bamba y plena, flame"
./data/MPII_sample1/067988497.jpg,./data/MPII_sample1_parsing/067988497_vis.png,./data/MPII_sample1_pose/067988497_rendered.png,"slide board exercise, general"
./data/MPII_sample1/097601382.jpg,./data/MPII_sample1_parsing/097601382_vis.png,./data/MPII_sample1_pose/097601382_rendered.png,"sweeping garage, sidewalk or outside of house"
./data/MPII_sample1/023532555.jpg,./data/MPII_sample1_parsing/023532555_vis.png,./data/MPII_sample1_pose/023532555_rendered.png,"double bass, standing"
./data/MPII_sample1/052946485.jpg,./data/MPII_sample1_parsing/052946485_vis.png,./data/MPII_sample1_pose/052946485_rendered.png,"cello, sitting"
./data/MPII_sample1/053110942.jpg,./data/MPII_sample1_parsing/053110942_vis.png,./data/MPII_sample1_pose/053110942_rendered.png,walking the dog
./data/MPII_sample1/098349321.jpg,./data/MPII_sample1_parsing/098349321_vis.png,./data/MPII_sample1_pose/098349321_rendered.png,cooking or food preparation
./data/MPII_sample1/060430442.jpg,./data/MPII_sample1_parsing/060430442_vis.png,./data/MPII_sample1_pose/060430442_rendered.png,"ballet, modern, or jazz"
./data/MPII_sample1/076399705.jpg,./data/MPII_sample1_parsing/076399705_vis.png,./data/MPII_sample1_pose/076399705_rendered.png,"drawing, writing, painting, standing"
./data/MPII_sample1/008786650.jpg,./data/MPII_sample1_parsing/008786650_vis.png,./data/MPII_sample1_pose/008786650_rendered.png,basketball
./data/MPII_sample1/040287328.jpg,./data/MPII_sample1_parsing/040287328_vis.png,./data/MPII_sample1_pose/040287328_rendered.png,"hunting, general"
./data/MPII_sample1/059491602.jpg,./data/MPII_sample1_parsing/059491602_vis.png,./data/MPII_sample1_pose/059491602_rendered.png,"skindiving, scuba diving, snorkeling"
./data/MPII_sample1/034496208.jpg,./data/MPII_sample1_parsing/034496208_vis.png,./data/MPII_sample1_pose/034496208_rendered.png,"cook, chef"
./data/MPII_sample1/010189239.jpg,./data/MPII_sample1_parsing/010189239_vis.png,./data/MPII_sample1_pose/010189239_rendered.png,wash dishes
./data/MPII_sample1/091704559.jpg,./data/MPII_sample1_parsing/091704559_vis.png,./data/MPII_sample1_pose/091704559_rendered.png,"masonry, concrete"
./data/MPII_sample1/080069146.jpg,./data/MPII_sample1_parsing/080069146_vis.png,./data/MPII_sample1_pose/080069146_rendered.png,"making bed, changing linens"
./data/MPII_sample1/049381404.jpg,./data/MPII_sample1_parsing/049381404_vis.png,./data/MPII_sample1_pose/049381404_rendered.png,wash dishes
./data/MPII_sample1/015294319.jpg,./data/MPII_sample1_parsing/015294319_vis.png,./data/MPII_sample1_pose/015294319_rendered.png,"kitchen activity, general, (e.g., cooking, washing dishes, cleaning up), moderate effort"
./data/MPII_sample1/090956443.jpg,./data/MPII_sample1_parsing/090956443_vis.png,./data/MPII_sample1_pose/090956443_rendered.png,circuit training
./data/MPII_sample1/036504757.jpg,./data/MPII_sample1_parsing/036504757_vis.png,./data/MPII_sample1_pose/036504757_rendered.png,"standing, arts and crafts, sand painting, carving, weaving"
./data/MPII_sample1/044120110.jpg,./data/MPII_sample1_parsing/044120110_vis.png,./data/MPII_sample1_pose/044120110_rendered.png,"skiing, downhill"
./data/MPII_sample1/055810844.jpg,./data/MPII_sample1_parsing/055810844_vis.png,./data/MPII_sample1_pose/055810844_rendered.png,"skating, speed, competitive"
./data/MPII_sample1/036844892.jpg,./data/MPII_sample1_parsing/036844892_vis.png,./data/MPII_sample1_pose/036844892_rendered.png,"rope skipping, general"
./data/MPII_sample1/074196671.jpg,./data/MPII_sample1_parsing/074196671_vis.png,./data/MPII_sample1_pose/074196671_rendered.png,"carpentry, home remodeling tasks"
./data/MPII_sample1/029708055.jpg,./data/MPII_sample1_parsing/029708055_vis.png,./data/MPII_sample1_pose/029708055_rendered.png,"bakery, general"
./data/MPII_sample1/003106813.jpg,./data/MPII_sample1_parsing/003106813_vis.png,./data/MPII_sample1_pose/003106813_rendered.png,repairing appliances
./data/MPII_sample1/061561511.jpg,./data/MPII_sample1_parsing/061561511_vis.png,./data/MPII_sample1_pose/061561511_rendered.png,"washing fence, painting fence, moderate effort"
./data/MPII_sample1/076549850.jpg,./data/MPII_sample1_parsing/076549850_vis.png,./data/MPII_sample1_pose/076549850_rendered.png,"carpentry, home remodeling tasks"
./data/MPII_sample1/020588731.jpg,./data/MPII_sample1_parsing/020588731_vis.png,./data/MPII_sample1_pose/020588731_rendered.png,felling trees
./data/MPII_sample1/001083765.jpg,./data/MPII_sample1_parsing/001083765_vis.png,./data/MPII_sample1_pose/001083765_rendered.png,"video exercise workouts, TV conditioning programs"
./data/MPII_sample1/026004804.jpg,./data/MPII_sample1_parsing/026004804_vis.png,./data/MPII_sample1_pose/026004804_rendered.png,sanding floors with a power sander
./data/MPII_sample1/095027922.jpg,./data/MPII_sample1_parsing/095027922_vis.png,./data/MPII_sample1_pose/095027922_rendered.png,"pilates, general"
./data/MPII_sample1/008360228.jpg,./data/MPII_sample1_parsing/008360228_vis.png,./data/MPII_sample1_pose/008360228_rendered.png,"fishing, general"
./data/MPII_sample1/017167820.jpg,./data/MPII_sample1_parsing/017167820_vis.png,./data/MPII_sample1_pose/017167820_rendered.png,"carpentry, general"
./data/MPII_sample1/001137337.jpg,./data/MPII_sample1_parsing/001137337_vis.png,./data/MPII_sample1_pose/001137337_rendered.png,basketball
./data/MPII_sample1/089593450.jpg,./data/MPII_sample1_parsing/089593450_vis.png,./data/MPII_sample1_pose/089593450_rendered.png,tennis
./data/MPII_sample1/092053523.jpg,./data/MPII_sample1_parsing/092053523_vis.png,./data/MPII_sample1_pose/092053523_rendered.png,chopping wood
./data/MPII_sample1/023640396.jpg,./data/MPII_sample1_parsing/023640396_vis.png,./data/MPII_sample1_pose/023640396_rendered.png,"bicycling, mountain"
./data/MPII_sample1/047690543.jpg,./data/MPII_sample1_parsing/047690543_vis.png,./data/MPII_sample1_pose/047690543_rendered.png,"active workstation, treadmill desk, walking"
./data/MPII_sample1/072268357.jpg,./data/MPII_sample1_parsing/072268357_vis.png,./data/MPII_sample1_pose/072268357_rendered.png,"fishing, general"
./data/MPII_sample1/002185138.jpg,./data/MPII_sample1_parsing/002185138_vis.png,./data/MPII_sample1_pose/002185138_rendered.png,"paddle boarding, standing"
./data/MPII_sample1/043539763.jpg,./data/MPII_sample1_parsing/043539763_vis.png,./data/MPII_sample1_pose/043539763_rendered.png,"planting seedlings, shrub, stooping, moderate effort"
./data/MPII_sample1/025005676.jpg,./data/MPII_sample1_parsing/025005676_vis.png,./data/MPII_sample1_pose/025005676_rendered.png,paddleball
./data/MPII_sample1/090828862.jpg,./data/MPII_sample1_parsing/090828862_vis.png,./data/MPII_sample1_pose/090828862_rendered.png,"planting seedlings, shrub, stooping, moderate effort"
./data/MPII_sample1/055133055.jpg,./data/MPII_sample1_parsing/055133055_vis.png,./data/MPII_sample1_pose/055133055_rendered.png,"farming, cultivating field"
./data/MPII_sample1/021372115.jpg,./data/MPII_sample1_parsing/021372115_vis.png,./data/MPII_sample1_pose/021372115_rendered.png,"bicycling, BMX"
./data/MPII_sample1/052264343.jpg,./data/MPII_sample1_parsing/052264343_vis.png,./data/MPII_sample1_pose/052264343_rendered.png,"cook, chef"
./data/MPII_sample1/007006870.jpg,./data/MPII_sample1_parsing/007006870_vis.png,./data/MPII_sample1_pose/007006870_rendered.png,"volleyball, indoor"
./data/MPII_sample1/049031249.jpg,./data/MPII_sample1_parsing/049031249_vis.png,./data/MPII_sample1_pose/049031249_rendered.png,"pilates, general"
./data/MPII_sample1/045418366.jpg,./data/MPII_sample1_parsing/045418366_vis.png,./data/MPII_sample1_pose/045418366_rendered.png,"cleaning, sweeping floor or carpet"
./data/MPII_sample1/032835779.jpg,./data/MPII_sample1_parsing/032835779_vis.png,./data/MPII_sample1_pose/032835779_rendered.png,surfing
./data/MPII_sample1/063405051.jpg,./data/MPII_sample1_parsing/063405051_vis.png,./data/MPII_sample1_pose/063405051_rendered.png,"vacuuming, general, moderate effort"
./data/MPII_sample1/031491844.jpg,./data/MPII_sample1_parsing/031491844_vis.png,./data/MPII_sample1_pose/031491844_rendered.png,"bicycling, mountain"
./data/MPII_sample1/080716008.jpg,./data/MPII_sample1_parsing/080716008_vis.png,./data/MPII_sample1_pose/080716008_rendered.png,"fishing, general"
./data/MPII_sample1/045473986.jpg,./data/MPII_sample1_parsing/045473986_vis.png,./data/MPII_sample1_pose/045473986_rendered.png,tailoring
./data/MPII_sample1/050675782.jpg,./data/MPII_sample1_parsing/050675782_vis.png,./data/MPII_sample1_pose/050675782_rendered.png,planting trees
./data/MPII_sample1/087325436.jpg,./data/MPII_sample1_parsing/087325436_vis.png,./data/MPII_sample1_pose/087325436_rendered.png,cooking or food preparation
./data/MPII_sample1/063408806.jpg,./data/MPII_sample1_parsing/063408806_vis.png,./data/MPII_sample1_pose/063408806_rendered.png,rock climbing
./data/MPII_sample1/026799645.jpg,./data/MPII_sample1_parsing/026799645_vis.png,./data/MPII_sample1_pose/026799645_rendered.png,"painting, outside home (Taylor Code 650)"
./data/MPII_sample1/065231920.jpg,./data/MPII_sample1_parsing/065231920_vis.png,./data/MPII_sample1_pose/065231920_rendered.png,rock climbing
./data/MPII_sample1/050445594.jpg,./data/MPII_sample1_parsing/050445594_vis.png,./data/MPII_sample1_pose/050445594_rendered.png,"chambermaid, hotel housekeeper, making bed, cleaning bathroom, pushing cart"
./data/MPII_sample1/048735437.jpg,./data/MPII_sample1_parsing/048735437_vis.png,./data/MPII_sample1_pose/048735437_rendered.png,"shoe repair, general"
./data/MPII_sample1/092102952.jpg,./data/MPII_sample1_parsing/092102952_vis.png,./data/MPII_sample1_pose/092102952_rendered.png,chopping wood
./data/MPII_sample1/020838368.jpg,./data/MPII_sample1_parsing/020838368_vis.png,./data/MPII_sample1_pose/020838368_rendered.png,laying or removing carpet
./data/MPII_sample1/068128211.jpg,./data/MPII_sample1_parsing/068128211_vis.png,./data/MPII_sample1_pose/068128211_rendered.png,"cleaning, general"
./data/MPII_sample1/037123493.jpg,./data/MPII_sample1_parsing/037123493_vis.png,./data/MPII_sample1_pose/037123493_rendered.png,"bicycling, mountain"
./data/MPII_sample1/009128668.jpg,./data/MPII_sample1_parsing/009128668_vis.png,./data/MPII_sample1_pose/009128668_rendered.png,"video exercise workouts, TV conditioning programs"
./data/MPII_sample1/079219119.jpg,./data/MPII_sample1_parsing/079219119_vis.png,./data/MPII_sample1_pose/079219119_rendered.png,"rope skipping, general"
./data/MPII_sample1/067421016.jpg,./data/MPII_sample1_parsing/067421016_vis.png,./data/MPII_sample1_pose/067421016_rendered.png,washing and waxing car
./data/MPII_sample1/059527684.jpg,./data/MPII_sample1_parsing/059527684_vis.png,./data/MPII_sample1_pose/059527684_rendered.png,roofing
./data/MPII_sample1/026560004.jpg,./data/MPII_sample1_parsing/026560004_vis.png,./data/MPII_sample1_pose/026560004_rendered.png,ironing
./data/MPII_sample1/053929826.jpg,./data/MPII_sample1_parsing/053929826_vis.png,./data/MPII_sample1_pose/053929826_rendered.png,"diving, springboard or platform"
./data/MPII_sample1/025434009.jpg,./data/MPII_sample1_parsing/025434009_vis.png,./data/MPII_sample1_pose/025434009_rendered.png,"softball, general"
./data/MPII_sample1/099132790.jpg,./data/MPII_sample1_parsing/099132790_vis.png,./data/MPII_sample1_pose/099132790_rendered.png,serving food and drinks
./data/MPII_sample1/095059201.jpg,./data/MPII_sample1_parsing/095059201_vis.png,./data/MPII_sample1_pose/095059201_rendered.png,"gardening, general, moderate effort"
./data/MPII_sample1/054168682.jpg,./data/MPII_sample1_parsing/054168682_vis.png,./data/MPII_sample1_pose/054168682_rendered.png,"painting, outside home (Taylor Code 650)"
./data/MPII_sample1/065929147.jpg,./data/MPII_sample1_parsing/065929147_vis.png,./data/MPII_sample1_pose/065929147_rendered.png,"bicycling, stationary"
./data/MPII_sample1/073022172.jpg,./data/MPII_sample1_parsing/073022172_vis.png,./data/MPII_sample1_pose/073022172_rendered.png,rock climbing
./data/MPII_sample1/012210991.jpg,./data/MPII_sample1_parsing/012210991_vis.png,./data/MPII_sample1_pose/012210991_rendered.png,orienteering
./data/MPII_sample1/040227462.jpg,./data/MPII_sample1_parsing/040227462_vis.png,./data/MPII_sample1_pose/040227462_rendered.png,cooking or food preparation
./data/MPII_sample1/018106290.jpg,./data/MPII_sample1_parsing/018106290_vis.png,./data/MPII_sample1_pose/018106290_rendered.png,farming
./data/MPII_sample1/093272848.jpg,./data/MPII_sample1_parsing/093272848_vis.png,./data/MPII_sample1_pose/093272848_rendered.png,horseback riding
./data/MPII_sample1/097047665.jpg,./data/MPII_sample1_parsing/097047665_vis.png,./data/MPII_sample1_pose/097047665_rendered.png,"softball, general"
./data/MPII_sample1/023497340.jpg,./data/MPII_sample1_parsing/023497340_vis.png,./data/MPII_sample1_pose/023497340_rendered.png,tailoring
./data/MPII_sample1/051021292.jpg,./data/MPII_sample1_parsing/051021292_vis.png,./data/MPII_sample1_pose/051021292_rendered.png,soccer
./data/MPII_sample1/060577925.jpg,./data/MPII_sample1_parsing/060577925_vis.png,./data/MPII_sample1_pose/060577925_rendered.png,"children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball"
./data/MPII_sample1/015690262.jpg,./data/MPII_sample1_parsing/015690262_vis.png,./data/MPII_sample1_pose/015690262_rendered.png,"painting,house, furniture, moderate effort"
./data/MPII_sample1/049715382.jpg,./data/MPII_sample1_parsing/049715382_vis.png,./data/MPII_sample1_pose/049715382_rendered.png,"gardening, general, moderate effort"
./data/MPII_sample1/037487058.jpg,./data/MPII_sample1_parsing/037487058_vis.png,./data/MPII_sample1_pose/037487058_rendered.png,"sitting, talking in person, on the phone, computer, or text messaging, light effort"
./data/MPII_sample1/088242121.jpg,./data/MPII_sample1_parsing/088242121_vis.png,./data/MPII_sample1_pose/088242121_rendered.png,"softball, general"
./data/MPII_sample1/011043186.jpg,./data/MPII_sample1_parsing/011043186_vis.png,./data/MPII_sample1_pose/011043186_rendered.png,"rope skipping, general"
./data/MPII_sample1/016075990.jpg,./data/MPII_sample1_parsing/016075990_vis.png,./data/MPII_sample1_pose/016075990_rendered.png,"therapeutic exercise ball, Fitball exercise"
./data/MPII_sample1/029680021.jpg,./data/MPII_sample1_parsing/029680021_vis.png,./data/MPII_sample1_pose/029680021_rendered.png,laying or removing carpet
./data/MPII_sample1/087024166.jpg,./data/MPII_sample1_parsing/087024166_vis.png,./data/MPII_sample1_pose/087024166_rendered.png,"carpentry, finishing or refinishing cabinets or furniture"
./data/MPII_sample1/052428598.jpg,./data/MPII_sample1_parsing/052428598_vis.png,./data/MPII_sample1_pose/052428598_rendered.png,backpacking
./data/MPII_sample1/022578955.jpg,./data/MPII_sample1_parsing/022578955_vis.png,./data/MPII_sample1_pose/022578955_rendered.png,"hunting, general"
./data/MPII_sample1/000637904.jpg,./data/MPII_sample1_parsing/000637904_vis.png,./data/MPII_sample1_pose/000637904_rendered.png,running
./data/MPII_sample1/027083225.jpg,./data/MPII_sample1_parsing/027083225_vis.png,./data/MPII_sample1_pose/027083225_rendered.png,laying crushed rock
./data/MPII_sample1/030320819.jpg,./data/MPII_sample1_parsing/030320819_vis.png,./data/MPII_sample1_pose/030320819_rendered.png,repairing appliances
./data/MPII_sample1/066196984.jpg,./data/MPII_sample1_parsing/066196984_vis.png,./data/MPII_sample1_pose/066196984_rendered.png,playing with animals
./data/MPII_sample1/016695309.jpg,./data/MPII_sample1_parsing/016695309_vis.png,./data/MPII_sample1_pose/016695309_rendered.png,"mopping, standing, light effort"
./data/MPII_sample1/018919579.jpg,./data/MPII_sample1_parsing/018919579_vis.png,./data/MPII_sample1_pose/018919579_rendered.png,horse racing
./data/MPII_sample1/075549907.jpg,./data/MPII_sample1_parsing/075549907_vis.png,./data/MPII_sample1_pose/075549907_rendered.png,tennis
./data/MPII_sample1/096141758.jpg,./data/MPII_sample1_parsing/096141758_vis.png,./data/MPII_sample1_pose/096141758_rendered.png,"swimming, lake, ocean, river (Taylor Codes 280, 295)"
./data/MPII_sample1/017064359.jpg,./data/MPII_sample1_parsing/017064359_vis.png,./data/MPII_sample1_pose/017064359_rendered.png,"canoeing, kayaking, rowing, competitive"
./data/MPII_sample1/041838953.jpg,./data/MPII_sample1_parsing/041838953_vis.png,./data/MPII_sample1_pose/041838953_rendered.png,"mowing lawn, walk, hand mower (Taylor Code 570)"
./data/MPII_sample1/058158884.jpg,./data/MPII_sample1_parsing/058158884_vis.png,./data/MPII_sample1_pose/058158884_rendered.png,"carpentry, general"
./data/MPII_sample1/094218545.jpg,./data/MPII_sample1_parsing/094218545_vis.png,./data/MPII_sample1_pose/094218545_rendered.png,"planting, potting, transplanting seedlings or plants, light effort"
./data/MPII_sample1/095423136.jpg,./data/MPII_sample1_parsing/095423136_vis.png,./data/MPII_sample1_pose/095423136_rendered.png,horseback riding
./data/MPII_sample1/093374764.jpg,./data/MPII_sample1_parsing/093374764_vis.png,./data/MPII_sample1_pose/093374764_rendered.png,"drawing, writing, painting, standing"
./data/MPII_sample1/019528715.jpg,./data/MPII_sample1_parsing/019528715_vis.png,./data/MPII_sample1_pose/019528715_rendered.png,"ski machine, general"
./data/MPII_sample1/003941759.jpg,./data/MPII_sample1_parsing/003941759_vis.png,./data/MPII_sample1_pose/003941759_rendered.png,"swimming, general"
./data/MPII_sample1/030095772.jpg,./data/MPII_sample1_parsing/030095772_vis.png,./data/MPII_sample1_pose/030095772_rendered.png,resistance training
./data/MPII_sample1/068222638.jpg,./data/MPII_sample1_parsing/068222638_vis.png,./data/MPII_sample1_pose/068222638_rendered.png,"bicycling, BMX"
./data/MPII_sample1/018281339.jpg,./data/MPII_sample1_parsing/018281339_vis.png,./data/MPII_sample1_pose/018281339_rendered.png,"chambermaid, hotel housekeeper, making bed, cleaning bathroom, pushing cart"
./data/MPII_sample1/082125942.jpg,./data/MPII_sample1_parsing/082125942_vis.png,./data/MPII_sample1_pose/082125942_rendered.png,"copying documents, standing"
./data/MPII_sample1/006337497.jpg,./data/MPII_sample1_parsing/006337497_vis.png,./data/MPII_sample1_pose/006337497_rendered.png,calisthenics
./data/MPII_sample1/015478603.jpg,./data/MPII_sample1_parsing/015478603_vis.png,./data/MPII_sample1_pose/015478603_rendered.png,calisthenics
./data/MPII_sample1/073750125.jpg,./data/MPII_sample1_parsing/073750125_vis.png,./data/MPII_sample1_pose/073750125_rendered.png,"chambermaid, hotel housekeeper, making bed, cleaning bathroom, pushing cart"
./data/MPII_sample1/055901089.jpg,./data/MPII_sample1_parsing/055901089_vis.png,./data/MPII_sample1_pose/055901089_rendered.png,rock climbing
./data/MPII_sample1/092239803.jpg,./data/MPII_sample1_parsing/092239803_vis.png,./data/MPII_sample1_pose/092239803_rendered.png,reclining
./data/MPII_sample1/043099334.jpg,./data/MPII_sample1_parsing/043099334_vis.png,./data/MPII_sample1_pose/043099334_rendered.png,"cricket, batting, bowling, fielding"
./data/MPII_sample1/013740987.jpg,./data/MPII_sample1_parsing/013740987_vis.png,./data/MPII_sample1_pose/013740987_rendered.png,rock climbing
./data/MPII_sample1/003373011.jpg,./data/MPII_sample1_parsing/003373011_vis.png,./data/MPII_sample1_pose/003373011_rendered.png,golf
./data/MPII_sample1/069316936.jpg,./data/MPII_sample1_parsing/069316936_vis.png,./data/MPII_sample1_pose/069316936_rendered.png,"laying tile or linoleum,repairing appliances"
./data/MPII_sample1/043964232.jpg,./data/MPII_sample1_parsing/043964232_vis.png,./data/MPII_sample1_pose/043964232_rendered.png,"active workstation, treadmill desk, walking"
./data/MPII_sample1/008701722.jpg,./data/MPII_sample1_parsing/008701722_vis.png,./data/MPII_sample1_pose/008701722_rendered.png,"fishing, catching fish with hands"
./data/MPII_sample1/093025432.jpg,./data/MPII_sample1_parsing/093025432_vis.png,./data/MPII_sample1_pose/093025432_rendered.png,"active workstation, treadmill desk, walking"
./data/MPII_sample1/015620151.jpg,./data/MPII_sample1_parsing/015620151_vis.png,./data/MPII_sample1_pose/015620151_rendered.png,"rowing, stationary"
./data/MPII_sample1/036975251.jpg,./data/MPII_sample1_parsing/036975251_vis.png,./data/MPII_sample1_pose/036975251_rendered.png,"canoeing, on camping trip (Taylor Code 270)"
./data/MPII_sample1/094197443.jpg,./data/MPII_sample1_parsing/094197443_vis.png,./data/MPII_sample1_pose/094197443_rendered.png,"yoga, Nadisodhana"
./data/MPII_sample1/010621383.jpg,./data/MPII_sample1_parsing/010621383_vis.png,./data/MPII_sample1_pose/010621383_rendered.png,sanding floors with a power sander
