raw,parsing,pose,annotate
./data/MPII_sample1/053738384.jpg,./data/MPII_sample1_parsing/053738384_vis.png,./data/MPII_sample1_pose/053738384_rendered.png,chopping wood
./data/MPII_sample1/017539033.jpg,./data/MPII_sample1_parsing/017539033_vis.png,./data/MPII_sample1_pose/017539033_rendered.png,"softball, general"
./data/MPII_sample1/005010703.jpg,./data/MPII_sample1_parsing/005010703_vis.png,./data/MPII_sample1_pose/005010703_rendered.png,"wiring, tapping-splicing"
./data/MPII_sample1/014214331.jpg,./data/MPII_sample1_parsing/014214331_vis.png,./data/MPII_sample1_pose/014214331_rendered.png,rollerblading
./data/MPII_sample1/059819388.jpg,./data/MPII_sample1_parsing/059819388_vis.png,./data/MPII_sample1_pose/059819388_rendered.png,"loading unloading a car, implied walking"
./data/MPII_sample1/035513176.jpg,./data/MPII_sample1_parsing/035513176_vis.png,./data/MPII_sample1_pose/035513176_rendered.png,"gardening, general, moderate effort"
./data/MPII_sample1/040759833.jpg,./data/MPII_sample1_parsing/040759833_vis.png,./data/MPII_sample1_pose/040759833_rendered.png,"weeding, cultivating garden"
./data/MPII_sample1/043270491.jpg,./data/MPII_sample1_parsing/043270491_vis.png,./data/MPII_sample1_pose/043270491_rendered.png,chopping wood
./data/MPII_sample1/088419447.jpg,./data/MPII_sample1_parsing/088419447_vis.png,./data/MPII_sample1_pose/088419447_rendered.png,"standing quietly, standing in a line"
./data/MPII_sample1/007660291.jpg,./data/MPII_sample1_parsing/007660291_vis.png,./data/MPII_sample1_pose/007660291_rendered.png,"aerobic, step"
./data/MPII_sample1/066895308.jpg,./data/MPII_sample1_parsing/066895308_vis.png,./data/MPII_sample1_pose/066895308_rendered.png,"masonry, concrete"
./data/MPII_sample1/070932385.jpg,./data/MPII_sample1_parsing/070932385_vis.png,./data/MPII_sample1_pose/070932385_rendered.png,descending stairs
./data/MPII_sample1/055983680.jpg,./data/MPII_sample1_parsing/055983680_vis.png,./data/MPII_sample1_pose/055983680_rendered.png,scrubbing floors
./data/MPII_sample1/024062523.jpg,./data/MPII_sample1_parsing/024062523_vis.png,./data/MPII_sample1_pose/024062523_rendered.png,"rope skipping, general"
./data/MPII_sample1/082048758.jpg,./data/MPII_sample1_parsing/082048758_vis.png,./data/MPII_sample1_pose/082048758_rendered.png,golf
./data/MPII_sample1/018923531.jpg,./data/MPII_sample1_parsing/018923531_vis.png,./data/MPII_sample1_pose/018923531_rendered.png,jogging
./data/MPII_sample1/067058005.jpg,./data/MPII_sample1_parsing/067058005_vis.png,./data/MPII_sample1_pose/067058005_rendered.png,"carpentry, outside house, building a fence"
./data/MPII_sample1/089258378.jpg,./data/MPII_sample1_parsing/089258378_vis.png,./data/MPII_sample1_pose/089258378_rendered.png,"moto-cross, off-road motor sports, all-terrain vehicle, general"
./data/MPII_sample1/054482468.jpg,./data/MPII_sample1_parsing/054482468_vis.png,./data/MPII_sample1_pose/054482468_rendered.png,"masonry, concrete"
./data/MPII_sample1/019938082.jpg,./data/MPII_sample1_parsing/019938082_vis.png,./data/MPII_sample1_pose/019938082_rendered.png,"gymnastics, general"
./data/MPII_sample1/094422367.jpg,./data/MPII_sample1_parsing/094422367_vis.png,./data/MPII_sample1_pose/094422367_rendered.png,"driving delivery truck, taxi, shuttle bus, school bus"
./data/MPII_sample1/011644552.jpg,./data/MPII_sample1_parsing/011644552_vis.png,./data/MPII_sample1_pose/011644552_rendered.png,"skiing, cross-country, biathlon, skating technique"
./data/MPII_sample1/048978587.jpg,./data/MPII_sample1_parsing/048978587_vis.png,./data/MPII_sample1_pose/048978587_rendered.png,running
./data/MPII_sample1/016422069.jpg,./data/MPII_sample1_parsing/016422069_vis.png,./data/MPII_sample1_pose/016422069_rendered.png,"cricket, batting, bowling, fielding"
./data/MPII_sample1/018613215.jpg,./data/MPII_sample1_parsing/018613215_vis.png,./data/MPII_sample1_pose/018613215_rendered.png,"weeding, cultivating garden"
./data/MPII_sample1/031478562.jpg,./data/MPII_sample1_parsing/031478562_vis.png,./data/MPII_sample1_pose/031478562_rendered.png,"painting inside house,wallpapering, scraping paint"
./data/MPII_sample1/055900654.jpg,./data/MPII_sample1_parsing/055900654_vis.png,./data/MPII_sample1_pose/055900654_rendered.png,"trombone, standing"
./data/MPII_sample1/053720818.jpg,./data/MPII_sample1_parsing/053720818_vis.png,./data/MPII_sample1_pose/053720818_rendered.png,"carpentry, general"
./data/MPII_sample1/096544863.jpg,./data/MPII_sample1_parsing/096544863_vis.png,./data/MPII_sample1_pose/096544863_rendered.png,circuit training
./data/MPII_sample1/057332371.jpg,./data/MPII_sample1_parsing/057332371_vis.png,./data/MPII_sample1_pose/057332371_rendered.png,"drums, sitting"
./data/MPII_sample1/041031555.jpg,./data/MPII_sample1_parsing/041031555_vis.png,./data/MPII_sample1_pose/041031555_rendered.png,rollerblading
./data/MPII_sample1/072185316.jpg,./data/MPII_sample1_parsing/072185316_vis.png,./data/MPII_sample1_pose/072185316_rendered.png,washing and waxing car
./data/MPII_sample1/000033016.jpg,./data/MPII_sample1_parsing/000033016_vis.png,./data/MPII_sample1_pose/000033016_rendered.png,resistance training
./data/MPII_sample1/072491027.jpg,./data/MPII_sample1_parsing/072491027_vis.png,./data/MPII_sample1_pose/072491027_rendered.png,"skiing, cross-country, biathlon, skating technique"
./data/MPII_sample1/022076961.jpg,./data/MPII_sample1_parsing/022076961_vis.png,./data/MPII_sample1_pose/022076961_rendered.png,"therapeutic exercise ball, Fitball exercise"
./data/MPII_sample1/029797455.jpg,./data/MPII_sample1_parsing/029797455_vis.png,./data/MPII_sample1_pose/029797455_rendered.png,forestry
./data/MPII_sample1/081245595.jpg,./data/MPII_sample1_parsing/081245595_vis.png,./data/MPII_sample1_pose/081245595_rendered.png,"bicycling, BMX"
./data/MPII_sample1/076003490.jpg,./data/MPII_sample1_parsing/076003490_vis.png,./data/MPII_sample1_pose/076003490_rendered.png,"copying documents, standing"
./data/MPII_sample1/068678897.jpg,./data/MPII_sample1_parsing/068678897_vis.png,./data/MPII_sample1_pose/068678897_rendered.png,"martial arts, different types"
./data/MPII_sample1/077534615.jpg,./data/MPII_sample1_parsing/077534615_vis.png,./data/MPII_sample1_pose/077534615_rendered.png,wash dishes
./data/MPII_sample1/000402528.jpg,./data/MPII_sample1_parsing/000402528_vis.png,./data/MPII_sample1_pose/000402528_rendered.png,snow shoeing
./data/MPII_sample1/095055037.jpg,./data/MPII_sample1_parsing/095055037_vis.png,./data/MPII_sample1_pose/095055037_rendered.png,farming
./data/MPII_sample1/097205347.jpg,./data/MPII_sample1_parsing/097205347_vis.png,./data/MPII_sample1_pose/097205347_rendered.png,resistance training
./data/MPII_sample1/014532669.jpg,./data/MPII_sample1_parsing/014532669_vis.png,./data/MPII_sample1_pose/014532669_rendered.png,golf
./data/MPII_sample1/051673604.jpg,./data/MPII_sample1_parsing/051673604_vis.png,./data/MPII_sample1_pose/051673604_rendered.png,"volleyball, beach, in sand"
./data/MPII_sample1/039198111.jpg,./data/MPII_sample1_parsing/039198111_vis.png,./data/MPII_sample1_pose/039198111_rendered.png,"horseshoe pitching, quoits"
./data/MPII_sample1/097297738.jpg,./data/MPII_sample1_parsing/097297738_vis.png,./data/MPII_sample1_pose/097297738_rendered.png,"painting, outside home (Taylor Code 650)"
./data/MPII_sample1/086609563.jpg,./data/MPII_sample1_parsing/086609563_vis.png,./data/MPII_sample1_pose/086609563_rendered.png,fishing from river bank
./data/MPII_sample1/002443131.jpg,./data/MPII_sample1_parsing/002443131_vis.png,./data/MPII_sample1_pose/002443131_rendered.png,cooking or food preparation
./data/MPII_sample1/055721904.jpg,./data/MPII_sample1_parsing/055721904_vis.png,./data/MPII_sample1_pose/055721904_rendered.png,"watering lawn or garden, standing or walking"
./data/MPII_sample1/076100792.jpg,./data/MPII_sample1_parsing/076100792_vis.png,./data/MPII_sample1_pose/076100792_rendered.png,health club exerceise classes
./data/MPII_sample1/063340376.jpg,./data/MPII_sample1_parsing/063340376_vis.png,./data/MPII_sample1_pose/063340376_rendered.png,"skiing, downhill"
./data/MPII_sample1/059536637.jpg,./data/MPII_sample1_parsing/059536637_vis.png,./data/MPII_sample1_pose/059536637_rendered.png,"archery, non-hunting"
./data/MPII_sample1/045374895.jpg,./data/MPII_sample1_parsing/045374895_vis.png,./data/MPII_sample1_pose/045374895_rendered.png,"trombone, standing"
./data/MPII_sample1/008924975.jpg,./data/MPII_sample1_parsing/008924975_vis.png,./data/MPII_sample1_pose/008924975_rendered.png,"carpentry, finishing or refinishing cabinets or furniture"
./data/MPII_sample1/091124516.jpg,./data/MPII_sample1_parsing/091124516_vis.png,./data/MPII_sample1_pose/091124516_rendered.png,"weeding, cultivating garden"
./data/MPII_sample1/076401263.jpg,./data/MPII_sample1_parsing/076401263_vis.png,./data/MPII_sample1_pose/076401263_rendered.png,soccer
./data/MPII_sample1/092232306.jpg,./data/MPII_sample1_parsing/092232306_vis.png,./data/MPII_sample1_pose/092232306_rendered.png,forestry
./data/MPII_sample1/058977960.jpg,./data/MPII_sample1_parsing/058977960_vis.png,./data/MPII_sample1_pose/058977960_rendered.png,tailoring
./data/MPII_sample1/099091747.jpg,./data/MPII_sample1_parsing/099091747_vis.png,./data/MPII_sample1_pose/099091747_rendered.png,"farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,"
./data/MPII_sample1/076876418.jpg,./data/MPII_sample1_parsing/076876418_vis.png,./data/MPII_sample1_pose/076876418_rendered.png,felling trees
./data/MPII_sample1/011976213.jpg,./data/MPII_sample1_parsing/011976213_vis.png,./data/MPII_sample1_pose/011976213_rendered.png,"playing musical instruments, general"
./data/MPII_sample1/048537237.jpg,./data/MPII_sample1_parsing/048537237_vis.png,./data/MPII_sample1_pose/048537237_rendered.png,"massage therapist, standing"
./data/MPII_sample1/060952851.jpg,./data/MPII_sample1_parsing/060952851_vis.png,./data/MPII_sample1_pose/060952851_rendered.png,"laying tile or linoleum,repairing appliances"
./data/MPII_sample1/081612557.jpg,./data/MPII_sample1_parsing/081612557_vis.png,./data/MPII_sample1_pose/081612557_rendered.png,"canoeing, kayaking, rowing, competitive"
./data/MPII_sample1/022793516.jpg,./data/MPII_sample1_parsing/022793516_vis.png,./data/MPII_sample1_pose/022793516_rendered.png,"horse grooming, feeding, cleaning, harnessing and unharnessing"
./data/MPII_sample1/038419418.jpg,./data/MPII_sample1_parsing/038419418_vis.png,./data/MPII_sample1_pose/038419418_rendered.png,"hunting, rabbit, squirrel, prairie chick, raccoon, small game (Taylor Code 690)"
./data/MPII_sample1/040873417.jpg,./data/MPII_sample1_parsing/040873417_vis.png,./data/MPII_sample1_pose/040873417_rendered.png,"skiing, downhill"
./data/MPII_sample1/052862984.jpg,./data/MPII_sample1_parsing/052862984_vis.png,./data/MPII_sample1_pose/052862984_rendered.png,"breastfeeding, sitting or reclining"
./data/MPII_sample1/095778664.jpg,./data/MPII_sample1_parsing/095778664_vis.png,./data/MPII_sample1_pose/095778664_rendered.png,manual or unskilled labor
./data/MPII_sample1/004914839.jpg,./data/MPII_sample1_parsing/004914839_vis.png,./data/MPII_sample1_pose/004914839_rendered.png,"carpentry, general"
./data/MPII_sample1/098124460.jpg,./data/MPII_sample1_parsing/098124460_vis.png,./data/MPII_sample1_pose/098124460_rendered.png,golf
./data/MPII_sample1/092911635.jpg,./data/MPII_sample1_parsing/092911635_vis.png,./data/MPII_sample1_pose/092911635_rendered.png,"massage therapist, standing"
./data/MPII_sample1/006322434.jpg,./data/MPII_sample1_parsing/006322434_vis.png,./data/MPII_sample1_pose/006322434_rendered.png,"water aerobics, water calisthenics"
./data/MPII_sample1/002400504.jpg,./data/MPII_sample1_parsing/002400504_vis.png,./data/MPII_sample1_pose/002400504_rendered.png,using heavy tools
./data/MPII_sample1/044501868.jpg,./data/MPII_sample1_parsing/044501868_vis.png,./data/MPII_sample1_pose/044501868_rendered.png,"pushing a wheelchair, non-occupational"
./data/MPII_sample1/043369693.jpg,./data/MPII_sample1_parsing/043369693_vis.png,./data/MPII_sample1_pose/043369693_rendered.png,"walking, general"
./data/MPII_sample1/044439382.jpg,./data/MPII_sample1_parsing/044439382_vis.png,./data/MPII_sample1_pose/044439382_rendered.png,driving tractor
./data/MPII_sample1/050867463.jpg,./data/MPII_sample1_parsing/050867463_vis.png,./data/MPII_sample1_pose/050867463_rendered.png,lacrosse
./data/MPII_sample1/022607907.jpg,./data/MPII_sample1_parsing/022607907_vis.png,./data/MPII_sample1_pose/022607907_rendered.png,"tennis, hitting balls, non-game play, moderate effort"
./data/MPII_sample1/010629486.jpg,./data/MPII_sample1_parsing/010629486_vis.png,./data/MPII_sample1_pose/010629486_rendered.png,"shoe repair, general"
./data/MPII_sample1/035619716.jpg,./data/MPII_sample1_parsing/035619716_vis.png,./data/MPII_sample1_pose/035619716_rendered.png,"canoeing, kayaking, rowing, competitive"
./data/MPII_sample1/060284475.jpg,./data/MPII_sample1_parsing/060284475_vis.png,./data/MPII_sample1_pose/060284475_rendered.png,skateboarding
./data/MPII_sample1/030963332.jpg,./data/MPII_sample1_parsing/030963332_vis.png,./data/MPII_sample1_pose/030963332_rendered.png,"sitting, teaching stretching or yoga, or light effort exercise class"
./data/MPII_sample1/011269786.jpg,./data/MPII_sample1_parsing/011269786_vis.png,./data/MPII_sample1_pose/011269786_rendered.png,"steel mill, moderate effort (e.g., fettling, forging, tipping molds)"
./data/MPII_sample1/076231876.jpg,./data/MPII_sample1_parsing/076231876_vis.png,./data/MPII_sample1_pose/076231876_rendered.png,custodial work
./data/MPII_sample1/051492751.jpg,./data/MPII_sample1_parsing/051492751_vis.png,./data/MPII_sample1_pose/051492751_rendered.png,"mowing lawn, walk, hand mower (Taylor Code 570)"
./data/MPII_sample1/059626988.jpg,./data/MPII_sample1_parsing/059626988_vis.png,./data/MPII_sample1_pose/059626988_rendered.png,hacky sack
./data/MPII_sample1/053716932.jpg,./data/MPII_sample1_parsing/053716932_vis.png,./data/MPII_sample1_pose/053716932_rendered.png,"sledding, tobogganing, bobsledding, luge (Taylor Code 370)"
./data/MPII_sample1/078665252.jpg,./data/MPII_sample1_parsing/078665252_vis.png,./data/MPII_sample1_pose/078665252_rendered.png,"walking, general"
./data/MPII_sample1/061393358.jpg,./data/MPII_sample1_parsing/061393358_vis.png,./data/MPII_sample1_pose/061393358_rendered.png,"carpentry, finishing or refinishing cabinets or furniture"
./data/MPII_sample1/015073241.jpg,./data/MPII_sample1_parsing/015073241_vis.png,./data/MPII_sample1_pose/015073241_rendered.png,"softball, general"
./data/MPII_sample1/054434489.jpg,./data/MPII_sample1_parsing/054434489_vis.png,./data/MPII_sample1_pose/054434489_rendered.png,rock climbing
./data/MPII_sample1/034809559.jpg,./data/MPII_sample1_parsing/034809559_vis.png,./data/MPII_sample1_pose/034809559_rendered.png,serving food and drinks
./data/MPII_sample1/051563997.jpg,./data/MPII_sample1_parsing/051563997_vis.png,./data/MPII_sample1_pose/051563997_rendered.png,"canoeing, kayaking, rowing, competitive"
./data/MPII_sample1/014986280.jpg,./data/MPII_sample1_parsing/014986280_vis.png,./data/MPII_sample1_pose/014986280_rendered.png,picking fruits/vegetables
./data/MPII_sample1/050786204.jpg,./data/MPII_sample1_parsing/050786204_vis.png,./data/MPII_sample1_pose/050786204_rendered.png,"farming, cultivating field"
./data/MPII_sample1/013118510.jpg,./data/MPII_sample1_parsing/013118510_vis.png,./data/MPII_sample1_pose/013118510_rendered.png,"bicycling, BMX"
./data/MPII_sample1/055186364.jpg,./data/MPII_sample1_parsing/055186364_vis.png,./data/MPII_sample1_pose/055186364_rendered.png,planting trees
./data/MPII_sample1/004439526.jpg,./data/MPII_sample1_parsing/004439526_vis.png,./data/MPII_sample1_pose/004439526_rendered.png,tailoring
./data/MPII_sample1/085153717.jpg,./data/MPII_sample1_parsing/085153717_vis.png,./data/MPII_sample1_pose/085153717_rendered.png,"yoga, Power"
./data/MPII_sample1/001810944.jpg,./data/MPII_sample1_parsing/001810944_vis.png,./data/MPII_sample1_pose/001810944_rendered.png,forestry
./data/MPII_sample1/016979500.jpg,./data/MPII_sample1_parsing/016979500_vis.png,./data/MPII_sample1_pose/016979500_rendered.png,forestry
./data/MPII_sample1/084143976.jpg,./data/MPII_sample1_parsing/084143976_vis.png,./data/MPII_sample1_pose/084143976_rendered.png,"fishing in stream, in waders (Taylor Code 670)"
./data/MPII_sample1/007231648.jpg,./data/MPII_sample1_parsing/007231648_vis.png,./data/MPII_sample1_pose/007231648_rendered.png,"canoeing, harvesting wild rice, knocking rice off the stalks"
./data/MPII_sample1/041194655.jpg,./data/MPII_sample1_parsing/041194655_vis.png,./data/MPII_sample1_pose/041194655_rendered.png,"horse grooming, feeding, cleaning, harnessing and unharnessing"
./data/MPII_sample1/097139509.jpg,./data/MPII_sample1_parsing/097139509_vis.png,./data/MPII_sample1_pose/097139509_rendered.png,dog sledding
./data/MPII_sample1/040469272.jpg,./data/MPII_sample1_parsing/040469272_vis.png,./data/MPII_sample1_pose/040469272_rendered.png,"high ropes course, multiple elements"
./data/MPII_sample1/057931447.jpg,./data/MPII_sample1_parsing/057931447_vis.png,./data/MPII_sample1_pose/057931447_rendered.png,"fishing, catching fish with hands"
./data/MPII_sample1/068607596.jpg,./data/MPII_sample1_parsing/068607596_vis.png,./data/MPII_sample1_pose/068607596_rendered.png,billiards
./data/MPII_sample1/036046303.jpg,./data/MPII_sample1_parsing/036046303_vis.png,./data/MPII_sample1_pose/036046303_rendered.png,"hunting, rabbit, squirrel, prairie chick, raccoon, small game (Taylor Code 690)"
./data/MPII_sample1/017615391.jpg,./data/MPII_sample1_parsing/017615391_vis.png,./data/MPII_sample1_pose/017615391_rendered.png,"standing, miscellaneous"
./data/MPII_sample1/016697387.jpg,./data/MPII_sample1_parsing/016697387_vis.png,./data/MPII_sample1_pose/016697387_rendered.png,"yoga, Power"
./data/MPII_sample1/087096912.jpg,./data/MPII_sample1_parsing/087096912_vis.png,./data/MPII_sample1_pose/087096912_rendered.png,"kayaking, moderate effort"
./data/MPII_sample1/005700239.jpg,./data/MPII_sample1_parsing/005700239_vis.png,./data/MPII_sample1_pose/005700239_rendered.png,"copying documents, standing"
./data/MPII_sample1/050734353.jpg,./data/MPII_sample1_parsing/050734353_vis.png,./data/MPII_sample1_pose/050734353_rendered.png,"boxing, sparring"
./data/MPII_sample1/079558025.jpg,./data/MPII_sample1_parsing/079558025_vis.png,./data/MPII_sample1_pose/079558025_rendered.png,landry
./data/MPII_sample1/007244689.jpg,./data/MPII_sample1_parsing/007244689_vis.png,./data/MPII_sample1_pose/007244689_rendered.png,rock climbing
./data/MPII_sample1/069199252.jpg,./data/MPII_sample1_parsing/069199252_vis.png,./data/MPII_sample1_pose/069199252_rendered.png,"bicycling, stationary"
./data/MPII_sample1/015143231.jpg,./data/MPII_sample1_parsing/015143231_vis.png,./data/MPII_sample1_pose/015143231_rendered.png,"bicycling, mountain"
./data/MPII_sample1/091418842.jpg,./data/MPII_sample1_parsing/091418842_vis.png,./data/MPII_sample1_pose/091418842_rendered.png,"drums, sitting"
./data/MPII_sample1/050889056.jpg,./data/MPII_sample1_parsing/050889056_vis.png,./data/MPII_sample1_pose/050889056_rendered.png,"operating snow blower, walking"
./data/MPII_sample1/074864523.jpg,./data/MPII_sample1_parsing/074864523_vis.png,./data/MPII_sample1_pose/074864523_rendered.png,wash dishes
./data/MPII_sample1/076172089.jpg,./data/MPII_sample1_parsing/076172089_vis.png,./data/MPII_sample1_pose/076172089_rendered.png,"skating, ice dancing"
./data/MPII_sample1/033345702.jpg,./data/MPII_sample1_parsing/033345702_vis.png,./data/MPII_sample1_pose/033345702_rendered.png,"fishing, set net, setting net and retrieving fish, general"
./data/MPII_sample1/098933329.jpg,./data/MPII_sample1_parsing/098933329_vis.png,./data/MPII_sample1_pose/098933329_rendered.png,walking the dog
./data/MPII_sample1/055840425.jpg,./data/MPII_sample1_parsing/055840425_vis.png,./data/MPII_sample1_pose/055840425_rendered.png,playing with animals
./data/MPII_sample1/008982575.jpg,./data/MPII_sample1_parsing/008982575_vis.png,./data/MPII_sample1_pose/008982575_rendered.png,broomball
./data/MPII_sample1/079630019.jpg,./data/MPII_sample1_parsing/079630019_vis.png,./data/MPII_sample1_pose/079630019_rendered.png,"breastfeeding, sitting or reclining"
./data/MPII_sample1/034239512.jpg,./data/MPII_sample1_parsing/034239512_vis.png,./data/MPII_sample1_pose/034239512_rendered.png,"copying documents, standing"
./data/MPII_sample1/048708254.jpg,./data/MPII_sample1_parsing/048708254_vis.png,./data/MPII_sample1_pose/048708254_rendered.png,"standing, arts and crafts, sand painting, carving, weaving"
./data/MPII_sample1/039529250.jpg,./data/MPII_sample1_parsing/039529250_vis.png,./data/MPII_sample1_pose/039529250_rendered.png,"digging sandbox, shoveling sand"
./data/MPII_sample1/030332312.jpg,./data/MPII_sample1_parsing/030332312_vis.png,./data/MPII_sample1_pose/030332312_rendered.png,"bicycling, general"
./data/MPII_sample1/088962124.jpg,./data/MPII_sample1_parsing/088962124_vis.png,./data/MPII_sample1_pose/088962124_rendered.png,"carpentry, general"
./data/MPII_sample1/065749406.jpg,./data/MPII_sample1_parsing/065749406_vis.png,./data/MPII_sample1_pose/065749406_rendered.png,horseback riding
./data/MPII_sample1/093102228.jpg,./data/MPII_sample1_parsing/093102228_vis.png,./data/MPII_sample1_pose/093102228_rendered.png,chopping wood
./data/MPII_sample1/070722833.jpg,./data/MPII_sample1_parsing/070722833_vis.png,./data/MPII_sample1_pose/070722833_rendered.png,"video exercise workouts, TV conditioning programs"
./data/MPII_sample1/015449220.jpg,./data/MPII_sample1_parsing/015449220_vis.png,./data/MPII_sample1_pose/015449220_rendered.png,chopping wood
./data/MPII_sample1/039477532.jpg,./data/MPII_sample1_parsing/039477532_vis.png,./data/MPII_sample1_pose/039477532_rendered.png,"woodwind, sitting"
./data/MPII_sample1/039923917.jpg,./data/MPII_sample1_parsing/039923917_vis.png,./data/MPII_sample1_pose/039923917_rendered.png,"pistol shooting or trap shooting, standing"
./data/MPII_sample1/023405778.jpg,./data/MPII_sample1_parsing/023405778_vis.png,./data/MPII_sample1_pose/023405778_rendered.png,"planting, potting, transplanting seedlings or plants, light effort"
./data/MPII_sample1/026324617.jpg,./data/MPII_sample1_parsing/026324617_vis.png,./data/MPII_sample1_pose/026324617_rendered.png,broomball
./data/MPII_sample1/055767190.jpg,./data/MPII_sample1_parsing/055767190_vis.png,./data/MPII_sample1_pose/055767190_rendered.png,automobile repair
./data/MPII_sample1/064399954.jpg,./data/MPII_sample1_parsing/064399954_vis.png,./data/MPII_sample1_pose/064399954_rendered.png,"skiing, downhill"
./data/MPII_sample1/072674057.jpg,./data/MPII_sample1_parsing/072674057_vis.png,./data/MPII_sample1_pose/072674057_rendered.png,basketball
./data/MPII_sample1/019728831.jpg,./data/MPII_sample1_parsing/019728831_vis.png,./data/MPII_sample1_pose/019728831_rendered.png,"loading unloading a car, implied walking"
./data/MPII_sample1/027598303.jpg,./data/MPII_sample1_parsing/027598303_vis.png,./data/MPII_sample1_pose/027598303_rendered.png,"chess game, sitting"
./data/MPII_sample1/068811388.jpg,./data/MPII_sample1_parsing/068811388_vis.png,./data/MPII_sample1_pose/068811388_rendered.png,forestry
./data/MPII_sample1/074468073.jpg,./data/MPII_sample1_parsing/074468073_vis.png,./data/MPII_sample1_pose/074468073_rendered.png,"carpentry, finishing or refinishing cabinets or furniture"
./data/MPII_sample1/056347047.jpg,./data/MPII_sample1_parsing/056347047_vis.png,./data/MPII_sample1_pose/056347047_rendered.png,hang gliding
./data/MPII_sample1/033967634.jpg,./data/MPII_sample1_parsing/033967634_vis.png,./data/MPII_sample1_pose/033967634_rendered.png,"sitting, teaching stretching or yoga, or light effort exercise class"
./data/MPII_sample1/070856157.jpg,./data/MPII_sample1_parsing/070856157_vis.png,./data/MPII_sample1_pose/070856157_rendered.png,"bicycling, mountain"
./data/MPII_sample1/088948999.jpg,./data/MPII_sample1_parsing/088948999_vis.png,./data/MPII_sample1_pose/088948999_rendered.png,"paddle boarding, standing"
./data/MPII_sample1/044912341.jpg,./data/MPII_sample1_parsing/044912341_vis.png,./data/MPII_sample1_pose/044912341_rendered.png,"laying tile or linoleum,repairing appliances"
./data/MPII_sample1/056886080.jpg,./data/MPII_sample1_parsing/056886080_vis.png,./data/MPII_sample1_pose/056886080_rendered.png,"swimming, backstroke"
./data/MPII_sample1/088205440.jpg,./data/MPII_sample1_parsing/088205440_vis.png,./data/MPII_sample1_pose/088205440_rendered.png,"aerobic, step"
./data/MPII_sample1/058894365.jpg,./data/MPII_sample1_parsing/058894365_vis.png,./data/MPII_sample1_pose/058894365_rendered.png,driving tractor
./data/MPII_sample1/055988317.jpg,./data/MPII_sample1_parsing/055988317_vis.png,./data/MPII_sample1_pose/055988317_rendered.png,"sitting, arts and crafts,  carving wood, weaving, spinning wool"
./data/MPII_sample1/079855584.jpg,./data/MPII_sample1_parsing/079855584_vis.png,./data/MPII_sample1_pose/079855584_rendered.png,"general dancing (e.g., disco, folk, Irish step dancing, line dancing, polka, contra, country)"
./data/MPII_sample1/083548616.jpg,./data/MPII_sample1_parsing/083548616_vis.png,./data/MPII_sample1_pose/083548616_rendered.png,"accordion, sitting"
./data/MPII_sample1/014880211.jpg,./data/MPII_sample1_parsing/014880211_vis.png,./data/MPII_sample1_pose/014880211_rendered.png,"stretching, mild"
./data/MPII_sample1/043907061.jpg,./data/MPII_sample1_parsing/043907061_vis.png,./data/MPII_sample1_pose/043907061_rendered.png,"planting seedlings, shrub, stooping, moderate effort"
./data/MPII_sample1/049482846.jpg,./data/MPII_sample1_parsing/049482846_vis.png,./data/MPII_sample1_pose/049482846_rendered.png,snowboarding
./data/MPII_sample1/092926098.jpg,./data/MPII_sample1_parsing/092926098_vis.png,./data/MPII_sample1_pose/092926098_rendered.png,put on and removal of tarp - sailboat
./data/MPII_sample1/019045700.jpg,./data/MPII_sample1_parsing/019045700_vis.png,./data/MPII_sample1_pose/019045700_rendered.png,soccer
./data/MPII_sample1/071391458.jpg,./data/MPII_sample1_parsing/071391458_vis.png,./data/MPII_sample1_pose/071391458_rendered.png,scraping and painting sailboat or powerboat
./data/MPII_sample1/041739478.jpg,./data/MPII_sample1_parsing/041739478_vis.png,./data/MPII_sample1_pose/041739478_rendered.png,jai alai
./data/MPII_sample1/055706593.jpg,./data/MPII_sample1_parsing/055706593_vis.png,./data/MPII_sample1_pose/055706593_rendered.png,"massage therapist, standing"
./data/MPII_sample1/097479316.jpg,./data/MPII_sample1_parsing/097479316_vis.png,./data/MPII_sample1_pose/097479316_rendered.png,"bicycling, racing and road"
./data/MPII_sample1/006959185.jpg,./data/MPII_sample1_parsing/006959185_vis.png,./data/MPII_sample1_pose/006959185_rendered.png,circuit training
./data/MPII_sample1/034104414.jpg,./data/MPII_sample1_parsing/034104414_vis.png,./data/MPII_sample1_pose/034104414_rendered.png,hanging storm windows
./data/MPII_sample1/073993125.jpg,./data/MPII_sample1_parsing/073993125_vis.png,./data/MPII_sample1_pose/073993125_rendered.png,"water aerobics, water calisthenics"
./data/MPII_sample1/076363192.jpg,./data/MPII_sample1_parsing/076363192_vis.png,./data/MPII_sample1_pose/076363192_rendered.png,"fishing, general"
./data/MPII_sample1/097701426.jpg,./data/MPII_sample1_parsing/097701426_vis.png,./data/MPII_sample1_pose/097701426_rendered.png,"skiing, downhill"
./data/MPII_sample1/042343880.jpg,./data/MPII_sample1_parsing/042343880_vis.png,./data/MPII_sample1_pose/042343880_rendered.png,"mowing lawn, walk, hand mower (Taylor Code 570)"
./data/MPII_sample1/044891172.jpg,./data/MPII_sample1_parsing/044891172_vis.png,./data/MPII_sample1_pose/044891172_rendered.png,"skiing, general"
